quote_id,quote_date,account_id,sales_rep_id,product_id,quantity,status,list_price,unit_price,margin
4416,2024-11-06,6458,5,2,93,lost,300.0,172.01,57.33505106674035
4417,2024-05-19,1808,5,2,60,won,300.0,105.23,35.07812662276242
4418,2024-04-26,872,9,10,76,won,220.0,73.48,33.400247771701046
4419,2024-01-04,2166,10,7,6,lost,100.0,77.7,77.69535100173049
4420,2024-04-05,261,7,6,257,lost,500.0,152.18,30.436314690578065
4421,2024-02-13,3235,3,8,44,lost,75.0,33.91,45.21348170988088
4422,2024-02-22,2623,4,5,153,lost,50.0,23.99,47.97699207167387
4423,2024-03-10,2618,7,4,299,lost,200.0,184.02,92.00793448515839
4424,2024-01-15,3936,3,9,163,lost,120.0,50.0,41.669895948617395
4425,2024-02-21,3649,8,3,1,lost,150.0,142.29,94.86193433422022
4426,2024-02-28,6652,2,1,188,won,250.0,89.15,35.6591483257332
4427,2024-03-24,7522,7,2,169,won,300.0,151.06,50.353640347186186
4428,2024-04-18,6310,8,3,121,lost,150.0,53.07,35.378480516116
4429,2024-03-27,1096,9,1,261,won,250.0,92.67,37.069696049900436
4430,2024-07-25,3445,10,5,8,won,50.0,34.9,69.79605448356037
4431,2024-06-14,2179,1,4,29,won,200.0,153.91,76.95366276547519
4432,2024-04-20,977,3,9,70,lost,120.0,51.29,42.7445192304577
4434,2024-03-03,183,1,2,151,lost,300.0,149.69,49.89797140108561
4435,2024-06-14,4390,1,4,54,won,200.0,140.66,70.32907668537364
4436,2024-01-20,5098,7,10,118,lost,220.0,99.58,45.265863694811735
4437,2024-07-29,8250,7,3,880,lost,150.0,44.51,29.670096606772773
4438,2024-06-14,1212,2,8,8,lost,75.0,35.9,47.86888520728057
4439,2024-12-31,6764,6,6,73,won,500.0,361.22,72.24408367630257
4440,2024-11-01,6069,4,1,87,lost,250.0,129.37,51.749106334240864
4441,2024-07-29,5845,9,5,32,won,50.0,37.27,74.53423084345744
4442,2024-06-27,2428,3,2,2,lost,300.0,236.39,78.79558779757929
4443,2024-01-15,1231,9,9,0,lost,120.0,91.95,76.62811576766701
4444,2024-06-27,7666,10,9,20,lost,120.0,68.75,57.29481684210033
4445,2024-05-11,1009,4,1,421,lost,250.0,111.26,44.50295271245052
4446,2024-12-09,3881,8,6,60,lost,500.0,291.86,58.37261829601628
4447,2024-05-16,7980,4,2,199,won,300.0,178.09,59.362599405792864
4448,2024-12-21,1862,6,5,44,lost,50.0,31.6,63.20763250126605
4450,2024-10-29,8840,3,9,52,won,120.0,50.64,42.20093264302335
4451,2024-11-12,4480,6,10,305,lost,220.0,20.57,9.347883801744896
4452,2024-04-06,5923,8,1,93,lost,250.0,122.57,49.02882747521545
4453,2024-11-02,7657,3,5,841,lost,50.0,30.48,60.96029312046498
4454,2024-09-23,9576,1,1,78,lost,250.0,97.46,38.98596421748762
4455,2024-07-09,5517,4,5,3,lost,50.0,36.77,73.53957349771991
4456,2024-02-16,9737,10,8,37,lost,75.0,41.4,55.20324366449971
4457,2024-09-21,6769,5,2,77,lost,300.0,196.33,65.44265831661346
4458,2024-10-11,9605,4,9,481,lost,120.0,37.1,30.917230261523294
4459,2024-01-20,6528,4,2,142,lost,300.0,197.2,65.73490458275502
4460,2024-11-06,4254,3,4,61,lost,200.0,147.56,73.77998667808815
4461,2024-06-28,5789,2,2,886,lost,300.0,179.45,59.81785289639808
4462,2024-06-09,2557,8,9,55,lost,120.0,40.27,33.55907583998301
4463,2024-11-28,4962,7,6,31,lost,500.0,274.2,54.83930610169452
4464,2024-12-09,6474,8,1,638,lost,250.0,71.3,28.51927445622013
4465,2024-01-31,8387,6,3,300,lost,150.0,66.84,44.56093010691603
4466,2024-03-15,3462,5,8,8,lost,75.0,39.83,53.10847709150044
4467,2024-03-22,1710,2,6,128,won,500.0,283.2,56.640399812302356
4468,2024-12-12,8288,10,2,15,won,300.0,186.89,62.29623355026604
4469,2024-05-20,9711,8,4,151,won,200.0,155.72,77.8580994179296
4470,2024-09-28,9143,7,2,143,lost,300.0,209.64,69.87879787237473
4471,2024-05-01,1984,3,3,46,won,150.0,92.53,61.686122508006484
4472,2024-04-12,6907,1,3,0,lost,150.0,140.46,93.63697867052244
4473,2024-01-23,9787,5,5,266,lost,50.0,24.87,49.73028344869504
4474,2024-08-20,4727,4,3,397,won,150.0,70.13,46.75323148280557
4475,2024-11-03,8731,6,1,64,lost,250.0,113.26,45.305832517502864
4476,2024-08-15,1656,4,10,30,lost,220.0,118.06,53.6657800856583
4477,2024-12-08,6100,9,4,184,lost,200.0,163.34,81.6720703611545
4478,2024-10-03,6171,10,8,546,lost,75.0,30.02,40.02573959653685
4479,2024-12-19,9781,2,6,12,lost,500.0,364.61,72.92222671371061
4480,2024-05-04,438,6,3,613,lost,150.0,53.12,35.414591970460016
4481,2024-02-04,330,1,1,173,lost,250.0,125.67,50.26837124582278
4482,2024-10-02,9130,8,6,2,lost,500.0,413.46,82.69282173097382
4483,2024-02-05,1357,2,2,13,lost,300.0,254.94,84.98143095711583
4484,2024-12-24,162,3,10,199,lost,220.0,82.2,37.36151991675567
4485,2024-01-12,3561,6,10,103,won,220.0,71.64,32.56304340041019
4486,2024-12-03,2180,6,6,110,won,500.0,234.62,46.924000673459545
4487,2024-12-27,1679,3,2,3,won,300.0,287.17,95.72322580912261
4488,2024-02-06,7503,1,5,82,lost,50.0,28.26,56.5158283965137
4489,2024-09-05,1871,5,8,571,lost,75.0,18.89,25.184294111375085
4490,2024-12-08,8534,5,3,188,lost,150.0,54.52,36.346347421608165
4491,2024-11-05,1701,5,7,81,lost,100.0,78.79,78.79232275676011
4492,2024-03-24,9383,1,9,821,won,120.0,21.79,18.16117750763101
4493,2024-12-22,3173,7,4,26,lost,200.0,162.15,81.07541751487389
4494,2024-01-14,9054,8,1,286,won,250.0,111.35,44.54152484524982
4495,2024-02-12,6967,1,2,80,won,300.0,221.84,73.94633126535157
4496,2024-12-13,5410,6,8,95,won,75.0,21.95,29.260003970338452
4497,2024-10-07,5191,4,10,496,lost,220.0,56.21,25.549999234066057
4498,2024-08-30,9720,2,4,116,lost,200.0,153.81,76.90546653713832
4499,2024-05-25,5072,7,6,373,lost,500.0,176.95,35.389709886770305
4500,2024-08-13,5092,2,5,11,lost,50.0,30.33,60.66043536671751
4501,2024-02-12,3245,6,3,345,won,150.0,51.52,34.34637863919002
4502,2024-02-21,2918,4,7,58,lost,100.0,76.57,76.56821490392284
4503,2024-06-24,7700,2,5,162,lost,50.0,31.1,62.204498085491
4504,2024-02-23,5115,10,1,102,lost,250.0,126.11,50.44589547919917
4505,2024-07-14,7665,6,2,20,lost,300.0,219.41,73.13577098728388
4506,2024-04-12,7496,10,4,145,lost,200.0,154.73,77.36371140850511
4507,2024-05-29,3620,9,1,36,lost,250.0,134.2,53.6783742775793
4508,2024-12-12,8587,9,9,3,lost,120.0,82.02,68.3515255308668
4509,2024-12-09,8393,5,7,307,lost,100.0,60.09,60.09120385339796
4510,2024-09-22,5783,5,2,75,won,300.0,174.28,58.09333346524139
4511,2024-06-30,898,10,2,66,lost,300.0,168.7,56.23178274465728
4512,2024-09-24,5564,4,7,40,won,100.0,73.73,73.73204655247842
4513,2024-07-07,5519,4,10,33,lost,220.0,64.82,29.46308643878921
4514,2024-07-29,9773,8,2,390,won,300.0,197.47,65.82168648157591
4515,2024-04-01,4270,2,5,20,lost,50.0,35.81,71.61642064024272
4516,2024-05-07,6424,8,6,859,lost,500.0,235.2,47.03928549112443
4517,2024-07-16,5663,3,9,530,lost,120.0,62.88,52.39613449870249
4518,2024-02-08,1886,8,9,173,lost,120.0,43.57,36.30450118652813
4519,2024-12-20,4151,5,6,68,lost,500.0,158.69,31.738686256638587
4520,2024-02-09,231,7,2,4,lost,300.0,252.21,84.07044117232765
4521,2024-08-16,4257,2,7,0,lost,100.0,74.63,74.62696803266583
4522,2024-03-18,4846,1,7,840,lost,100.0,59.82,59.81727239381706
4523,2024-02-29,2959,3,8,539,lost,75.0,37.51,50.0126005121408
4524,2024-12-14,3992,3,10,317,lost,220.0,60.09,27.315345980370427
4526,2024-04-17,3151,9,9,211,lost,120.0,23.97,19.973970400351853
4527,2024-11-18,4831,3,4,384,lost,200.0,144.19,72.09264741526297
4528,2024-03-21,2602,2,10,211,lost,220.0,63.16,28.71052352533921
4529,2024-02-24,9658,9,9,4,lost,120.0,86.58,72.15123053562822
4530,2024-01-11,4549,4,6,392,won,500.0,228.22,45.644119015202186
4531,2024-09-23,5785,2,2,568,won,300.0,141.44,47.1451514202615
4532,2024-09-09,4160,3,2,224,lost,300.0,153.86,51.28588806461826
4533,2024-12-23,4605,7,8,6,lost,75.0,33.92,45.23045519366958
4534,2024-08-22,3438,6,4,104,lost,200.0,154.55,77.27748210473891
4535,2024-01-03,1705,8,1,94,lost,250.0,93.91,37.565904091496975
4536,2024-07-29,2090,10,6,26,lost,500.0,309.36,61.87238627497446
4537,2024-11-26,2613,8,10,2,lost,220.0,139.9,63.593081115088744
4538,2024-11-28,3507,4,2,235,lost,300.0,184.28,61.426167108985126
4539,2024-10-26,9988,10,2,50,won,300.0,205.83,68.60942639446509
4540,2024-07-15,8140,8,3,64,lost,150.0,89.62,59.74511501817653
4541,2024-10-24,5604,5,1,542,won,250.0,112.31,44.92227991904777
4542,2024-06-20,2716,3,7,21,won,100.0,89.29,89.28568350964315
4543,2024-12-03,9770,7,2,86,lost,300.0,182.26,60.7546994518004
4544,2024-05-18,9051,8,6,100,lost,500.0,311.12,62.22303511823168
4545,2024-06-14,8121,7,1,490,won,250.0,105.98,42.3905781774198
4546,2024-03-30,3125,9,5,376,lost,50.0,16.86,33.71682333238634
4547,2024-11-01,5290,3,10,66,lost,220.0,125.8,57.18057743197944
4548,2024-03-18,6987,9,7,64,lost,100.0,65.95,65.94746103592335
4549,2024-03-24,1051,2,9,346,won,120.0,63.31,52.75548456746654
4550,2024-08-26,9688,9,5,487,lost,50.0,22.83,45.66972273124108
4551,2024-10-16,643,2,4,104,lost,200.0,136.48,68.2376211938789
4552,2024-10-02,7487,8,2,68,lost,300.0,200.12,66.70775369860074
4553,2024-04-13,6177,3,3,75,lost,150.0,65.04,43.36164564684667
4554,2024-06-13,6515,8,10,125,lost,220.0,75.8,34.452596945735735
4555,2024-10-30,8225,6,6,16,won,500.0,376.83,75.36699163990022
4556,2024-11-26,7441,6,1,29,lost,250.0,153.14,61.25556380854235
4557,2024-04-29,454,3,9,300,lost,120.0,31.57,26.310141419477965
4558,2024-02-04,292,6,10,20,lost,220.0,143.72,65.32562916242215
4559,2024-01-13,9235,1,5,471,lost,50.0,18.16,36.320629279609626
4560,2024-08-04,9023,9,8,42,lost,75.0,36.84,49.11900242129375
4561,2024-11-02,4593,1,8,50,won,75.0,47.39,63.18135442831604
4562,2024-03-04,9010,5,4,473,won,200.0,130.69,65.34717920560477
4563,2024-02-25,1325,1,9,7,lost,120.0,60.13,50.10476464040552
4564,2024-07-03,8921,9,1,323,lost,250.0,118.29,47.31401827269548
4565,2024-02-26,5200,1,3,76,lost,150.0,89.61,59.740530011603525
4566,2024-12-08,3292,5,3,542,lost,150.0,43.5,29.002694529384897
4567,2024-04-13,4522,9,9,16,lost,120.0,76.62,63.849626464387896
4568,2024-07-29,5045,9,8,354,won,75.0,22.98,30.634352363161273
4569,2024-02-06,824,1,5,80,lost,50.0,26.18,52.368907099078996
4570,2024-09-27,9141,7,4,37,lost,200.0,165.05,82.52683202027757
4571,2024-12-08,2202,4,7,677,lost,100.0,61.14,61.13750627916159
4572,2024-03-15,1869,6,3,133,won,150.0,68.37,45.578952680620475
4573,2024-08-17,3064,8,7,171,won,100.0,52.43,52.43236025400189
4574,2024-03-25,502,4,9,685,lost,120.0,25.23,21.02892209648971
4575,2024-10-06,3449,5,10,587,lost,220.0,50.27,22.852058768404603
4576,2024-01-28,5184,4,4,958,won,200.0,152.33,76.16352240251857
4577,2024-04-24,6558,1,5,503,lost,50.0,23.01,46.020924182777016
4578,2024-01-16,4182,4,10,127,lost,220.0,90.85,41.297256904586135
4579,2024-10-23,8404,6,8,104,lost,75.0,23.76,31.682477258919185
4580,2024-08-22,728,5,1,50,lost,250.0,154.01,61.603687630410306
4581,2024-03-03,2714,4,1,23,won,250.0,134.91,53.96228813459691
4582,2024-10-30,609,5,2,7,lost,300.0,241.75,80.58446656825444
4583,2024-11-28,9360,4,10,16,lost,220.0,140.85,64.02210873146569
4584,2024-05-13,2232,4,1,12,lost,250.0,118.18,47.27240657435767
4585,2024-07-22,3203,5,5,586,lost,50.0,26.29,52.5728387869367
4586,2024-11-16,8718,8,2,91,lost,300.0,179.2,59.73420275795096
4587,2024-11-27,9659,4,5,799,lost,50.0,23.81,47.62934308449953
4588,2024-05-05,1792,3,5,539,lost,50.0,31.13,62.26202606573361
4589,2024-09-20,5479,8,8,60,lost,75.0,26.41,35.21353184779285
4590,2024-01-14,5991,7,7,81,lost,100.0,55.82,55.81610216469111
4591,2024-12-15,4493,10,4,386,won,200.0,122.7,61.348562229726724
4592,2024-09-07,4297,3,8,47,lost,75.0,32.67,43.55401285026528
4593,2024-09-18,9171,3,4,133,lost,200.0,145.72,72.85768753135463
4594,2024-04-06,7689,7,3,214,lost,150.0,44.48,29.65451785346339
4595,2024-08-05,5965,4,8,21,lost,75.0,41.24,54.989232741964244
4596,2024-08-10,7766,9,1,22,lost,250.0,185.48,74.19049800709756
4597,2024-08-16,8804,10,9,90,lost,120.0,62.06,51.715539727579994
4598,2024-05-04,2525,8,6,149,lost,500.0,246.87,49.37357839035319
4599,2024-05-30,342,7,5,51,lost,50.0,23.95,47.89356005142852
4600,2024-10-30,9216,2,1,113,lost,250.0,146.88,58.75389326252507
4601,2024-03-08,7070,2,9,84,lost,120.0,62.56,52.132162734756584
4602,2024-07-27,2059,5,6,145,lost,500.0,240.27,48.05430312762183
4603,2024-06-14,7531,3,9,360,won,120.0,76.88,64.06983650655381
4604,2024-08-21,9924,4,5,54,lost,50.0,30.25,60.49294917511155
4605,2024-02-11,3116,1,10,137,lost,220.0,71.39,32.449650385150754
4606,2024-12-07,1888,6,9,38,lost,120.0,48.94,40.7872452159678
4607,2024-09-22,3864,3,9,8,lost,120.0,84.31,70.25455421813636
4609,2024-02-26,5788,2,1,131,won,250.0,106.42,42.56988633875881
4610,2024-12-02,7576,8,3,151,lost,150.0,63.91,42.6067700858564
4611,2024-11-03,5133,10,3,91,lost,150.0,81.48,54.320594042253155
4612,2024-09-03,5862,3,10,89,lost,220.0,81.59,37.08841581047408
4613,2024-02-14,7640,6,9,301,lost,120.0,56.68,47.23241416038697
4614,2024-10-03,8548,2,4,109,won,200.0,174.93,87.46527366391459
4615,2024-07-14,2287,5,6,258,lost,500.0,172.24,34.44830367161532
4616,2024-07-26,3906,1,4,102,lost,200.0,137.53,68.7664849813229
4617,2024-01-24,2463,6,2,200,won,300.0,211.8,70.5988239422675
4618,2024-08-18,2645,8,7,367,lost,100.0,62.62,62.62141527472737
4619,2024-11-23,6704,7,7,196,lost,100.0,63.64,63.63501999252317
4620,2024-04-18,5219,4,6,212,lost,500.0,206.14,41.22809403971376
4621,2024-09-05,2613,5,3,43,lost,150.0,81.79,54.52808943619754
4622,2024-06-15,2204,6,1,37,lost,250.0,158.51,63.40506342101271
4623,2024-03-26,2151,1,8,175,lost,75.0,31.05,41.40301004882328
4624,2024-05-16,8995,10,7,37,lost,100.0,78.13,78.13357081732818
4625,2024-06-05,5887,5,1,171,lost,250.0,133.39,53.35583317833715
4626,2024-11-04,7208,3,3,159,won,150.0,50.67,33.78211256706737
4627,2024-07-16,6412,10,4,27,lost,200.0,154.0,76.99777892671563
4628,2024-05-06,5172,3,4,111,lost,200.0,143.43,71.71393528449018
4629,2024-05-12,123,3,4,149,won,200.0,178.96,89.47838472101466
4630,2024-05-06,4790,1,2,334,lost,300.0,204.61,68.20375272717492
4631,2024-01-15,7063,9,8,4,lost,75.0,25.56,34.08320500305724
4632,2024-11-24,2064,10,6,209,lost,500.0,217.46,43.49155101024355
4633,2024-08-30,1852,10,10,157,lost,220.0,70.64,32.11076225574543
4634,2024-11-05,395,6,7,125,won,100.0,67.44,67.44044662086571
4635,2024-10-27,7921,3,8,760,lost,75.0,26.11,34.81110052318727
4636,2024-11-29,3567,2,8,263,lost,75.0,13.19,17.588725075547938
4637,2024-10-31,1155,9,2,74,lost,300.0,175.88,58.62591393192203
4638,2024-03-25,5731,5,3,183,lost,150.0,74.32,49.5497464190537
4639,2024-07-06,8489,7,3,975,lost,150.0,24.99,16.65708617668553
4640,2024-08-27,2465,8,2,104,lost,300.0,275.77,91.92286337268061
4641,2024-06-03,7635,7,6,14,lost,500.0,372.29,74.45829581090752
4643,2024-11-06,7157,5,7,319,lost,100.0,49.33,49.32883211776993
4644,2024-07-31,7534,6,3,30,lost,150.0,118.45,78.9696222750758
4645,2024-05-05,1367,2,6,7,won,500.0,457.03,91.4069469304404
4646,2024-10-17,3339,3,9,295,lost,120.0,65.65,54.705735569201764
4647,2024-12-02,5127,9,1,858,lost,250.0,29.06,11.624710454295762
4648,2024-10-03,2897,1,5,46,lost,50.0,30.85,61.69926328727704
4649,2024-02-24,9056,5,8,222,lost,75.0,21.8,29.06175146195629
4650,2024-04-12,8483,5,5,331,won,50.0,21.47,42.94244089727128
4651,2024-05-13,8265,3,1,805,lost,250.0,100.9,40.35996151648669
4652,2024-08-23,3010,4,10,841,lost,220.0,75.26,34.20905657257603
4653,2024-09-11,3888,4,3,108,lost,150.0,66.06,44.04148895492436
4654,2024-10-21,485,4,6,605,lost,500.0,114.67,22.934732273062743
4655,2024-02-13,2291,2,1,363,won,250.0,111.51,44.60393502645504
4656,2024-03-22,1256,4,5,131,lost,50.0,17.07,34.13882271015881
4657,2024-02-23,9081,7,4,50,lost,200.0,165.8,82.90095550081841
4658,2024-08-11,9495,2,5,288,lost,50.0,27.92,55.84659774603249
4659,2024-08-25,2370,4,7,322,won,100.0,57.49,57.49150806381243
4660,2024-07-28,4944,7,4,656,lost,200.0,171.36,85.67938502475049
4661,2024-05-04,2094,4,5,508,lost,50.0,25.27,50.54581162251594
4662,2024-10-31,7362,5,7,169,lost,100.0,67.16,67.15518105868951
4663,2024-11-07,7766,6,4,77,lost,200.0,170.43,85.21733366559835
4664,2024-03-05,5504,9,10,265,lost,220.0,68.13,30.967165629446136
4665,2024-01-13,4168,9,9,9,lost,120.0,53.71,44.758587306179066
4666,2024-10-20,5166,5,1,246,lost,250.0,107.62,43.04850490890243
4667,2024-10-24,4989,9,3,214,lost,150.0,35.01,23.33954428585982
4668,2024-09-17,9804,10,6,84,lost,500.0,263.95,52.78939673968246
4669,2024-06-11,9786,9,4,11,lost,200.0,148.0,73.99833316218073
4670,2024-04-28,7454,2,9,1,lost,120.0,105.23,87.6895969990492
4671,2024-09-20,3138,2,3,290,lost,150.0,37.21,24.808329048904753
4672,2024-10-20,2085,10,5,73,won,50.0,34.96,69.92067715076443
4673,2024-06-26,1542,8,3,101,lost,150.0,68.02,45.34721559811227
4674,2024-04-12,9003,8,2,258,lost,300.0,181.6,60.53181712956071
4675,2024-11-15,6832,1,10,19,lost,220.0,77.16,35.073084112162434
4676,2024-10-14,2389,3,10,81,won,220.0,82.57,37.529775970852974
4677,2024-06-06,5086,9,6,270,won,500.0,157.24,31.44892799169556
4678,2024-10-23,6082,4,10,247,lost,220.0,82.42,37.464610297438504
4679,2024-05-04,5949,2,8,266,lost,75.0,20.05,26.726793065233238
4680,2024-11-26,3339,7,8,179,won,75.0,24.04,32.049531688906754
4681,2024-01-16,6267,8,4,232,lost,200.0,162.49,81.24743941052535
4682,2024-06-26,6026,4,4,78,lost,200.0,148.9,74.4504977538455
4683,2024-08-14,7672,4,10,43,lost,220.0,107.94,49.06499839534164
4684,2024-05-11,4107,4,7,583,lost,100.0,74.95,74.9543493881252
4685,2024-04-24,8139,4,4,403,lost,200.0,133.08,66.53783176251386
4686,2024-02-07,7720,1,1,96,lost,250.0,127.36,50.94340954808822
4687,2024-07-23,4150,7,10,125,lost,220.0,105.62,48.00977555354548
4688,2024-03-30,7865,7,4,114,lost,200.0,125.44,62.71888405940945
4689,2024-04-05,7459,1,9,16,lost,120.0,69.54,57.94642275306718
4690,2024-07-21,7063,1,10,49,lost,220.0,76.31,34.687182064884446
4691,2024-02-07,526,4,5,168,lost,50.0,31.31,62.62758121221981
4692,2024-06-01,3087,2,4,161,lost,200.0,173.76,86.88091631615089
4693,2024-11-24,2268,2,1,89,lost,250.0,139.91,55.96436833436077
4694,2024-04-29,1734,4,10,62,lost,220.0,77.01,35.00564236409028
4695,2024-11-22,8563,6,3,134,lost,150.0,53.83,35.88885456506108
4696,2024-07-14,7909,10,2,545,lost,300.0,180.29,60.09664682306903
4697,2024-08-20,3471,6,7,2,won,100.0,67.68,67.67870872295326
4698,2024-12-15,9177,9,5,215,lost,50.0,30.73,61.46074320239501
4699,2024-01-18,3182,9,6,13,won,500.0,317.87,63.57356540638777
4700,2024-11-28,1567,5,8,616,lost,75.0,30.12,40.16352067307739
4701,2024-10-30,5653,9,2,147,lost,300.0,178.94,59.64756443554073
4702,2024-01-07,1590,6,10,883,lost,220.0,52.26,23.754051848783455
4703,2024-12-19,8849,2,2,217,lost,300.0,194.6,64.86560751301253
4704,2024-05-16,4085,5,10,561,won,220.0,65.54,29.791292367211405
4705,2024-02-26,5326,1,10,361,lost,220.0,58.67,26.668499031568537
4706,2024-06-05,4543,9,10,276,lost,220.0,49.15,22.340175645186484
4707,2024-10-28,7303,4,5,253,lost,50.0,19.77,39.534877365542314
4708,2024-05-11,9414,2,8,215,lost,75.0,25.27,33.691212727689894
4709,2024-05-07,8708,9,4,78,lost,200.0,152.85,76.42436353247066
4711,2024-05-03,8748,4,10,305,lost,220.0,82.35,37.43120420748293
4712,2024-03-01,9895,6,5,248,lost,50.0,30.05,60.09181592516713
4714,2024-03-28,884,6,8,151,lost,75.0,18.64,24.850413218882107
4715,2024-07-18,3499,7,2,39,lost,300.0,203.16,67.72063492543519
4716,2024-07-03,6318,6,7,4,lost,100.0,67.84,67.84350270074094
4717,2024-05-25,9752,7,6,490,won,500.0,219.53,43.90635056544391
4718,2024-08-21,1341,1,10,63,won,220.0,92.14,41.882760231045886
4719,2024-03-12,4309,4,8,480,lost,75.0,24.38,32.51214605103653
4720,2024-10-01,4898,1,5,275,lost,50.0,28.62,57.23670983652395
4721,2024-07-07,5940,6,6,97,lost,500.0,269.68,53.936627590036935
4722,2024-10-10,4565,4,6,7,lost,500.0,343.58,68.71530828353453
4723,2024-06-28,8995,9,8,137,lost,75.0,24.29,32.38991030363367
4724,2024-01-19,6654,9,8,125,lost,75.0,34.67,46.228348709089
4725,2024-03-02,4442,4,1,626,lost,250.0,83.0,33.20014377301299
4726,2024-10-06,6668,1,8,33,lost,75.0,34.58,46.10551114955949
4727,2024-01-06,8748,1,5,93,won,50.0,19.85,39.69149239538116
4728,2024-07-24,9460,4,7,647,lost,100.0,50.7,50.696901787143815
4729,2024-04-30,2188,10,4,32,lost,200.0,106.37,53.185113732537715
4730,2024-03-23,3642,4,4,234,won,200.0,150.67,75.33326446804153
4731,2024-04-18,7264,2,3,674,lost,150.0,44.56,29.709821983523334
4732,2024-12-01,8491,4,10,82,lost,220.0,72.11,32.77765503636266
4733,2024-08-10,8037,2,8,62,lost,75.0,35.71,47.61069028710802
4734,2024-02-05,4859,10,4,103,won,200.0,167.18,83.59040700916977
4735,2024-07-12,6729,1,7,13,lost,100.0,61.75,61.75368500675505
4737,2024-07-23,6931,4,1,12,lost,250.0,193.24,77.29763506973462
4739,2024-07-11,1201,9,3,61,won,150.0,91.89,61.26132129823421
4740,2024-04-24,2440,1,8,879,won,75.0,28.38,37.84405290162761
4741,2024-08-28,4113,10,9,951,lost,120.0,10.37,8.641355071359733
4742,2024-10-22,8279,7,5,201,lost,50.0,29.47,58.93813944411487
4743,2024-05-03,8236,2,10,118,won,220.0,78.45,35.65818668836441
4744,2024-06-11,3871,1,6,2,lost,500.0,477.28,95.45596155133029
4745,2024-09-03,1327,7,9,214,lost,120.0,56.79,47.32288534930977
4746,2024-01-20,3938,7,5,305,lost,50.0,27.73,55.46768745785561
4747,2024-10-31,6456,9,10,255,lost,220.0,96.43,43.83403611603805
4748,2024-04-04,9858,6,10,92,lost,220.0,114.14,51.88047956656514
4749,2024-04-18,9720,6,6,120,lost,500.0,201.99,40.39729563127096
4750,2024-12-03,934,1,9,278,lost,120.0,66.39,55.32395051667423
4751,2024-09-04,112,2,2,615,lost,300.0,191.45,63.817661261011686
4752,2024-08-28,9977,5,2,262,won,300.0,208.66,69.55445581080814
4753,2024-07-13,3786,8,9,169,lost,120.0,65.92,54.929415844968815
4754,2024-10-27,6375,10,5,183,lost,50.0,29.25,58.50905990227626
4755,2024-05-29,1934,1,3,271,lost,150.0,62.91,41.938704340135374
4756,2024-08-21,1709,9,10,5,lost,220.0,162.54,73.88322848431133
4757,2024-07-12,877,10,10,5,lost,220.0,128.06,58.20944411412171
4758,2024-06-16,2192,6,1,512,lost,250.0,114.21,45.683035655217665
4759,2024-07-29,8733,3,9,93,lost,120.0,69.27,57.72375592864429
4760,2024-05-09,2327,6,10,605,lost,220.0,30.6,13.911198867204693
4761,2024-03-23,9102,7,5,221,lost,50.0,21.15,42.30104752231918
4762,2024-10-20,2233,7,6,105,lost,500.0,261.4,52.27984971321188
4763,2024-11-18,839,5,3,531,lost,150.0,64.1,42.73484661808483
4764,2024-04-02,2318,1,2,556,lost,300.0,104.69,34.89518270809278
4765,2024-10-30,8834,8,8,44,lost,75.0,30.79,41.057964216920496
4766,2024-10-13,2735,9,9,238,lost,120.0,42.1,35.08690859007427
4767,2024-06-11,9315,9,6,56,lost,500.0,187.71,37.542603328157355
4768,2024-09-16,4358,9,4,975,lost,200.0,137.1,68.55127432447445
4769,2024-09-03,5489,10,5,341,lost,50.0,33.46,66.91401606289284
4770,2024-04-24,6156,4,1,98,won,250.0,157.27,62.90703363434743
4771,2024-04-06,4622,5,3,96,lost,150.0,79.15,52.76928828006753
4772,2024-03-19,7392,4,7,295,lost,100.0,82.0,82.00057350900384
4773,2024-08-26,3207,8,4,129,lost,200.0,143.23,71.61364837993042
4774,2024-11-28,876,8,3,269,lost,150.0,85.63,57.08369155655213
4775,2024-01-23,1576,8,10,34,lost,220.0,75.67,34.3951607294161
4776,2024-12-20,4432,6,2,44,lost,300.0,235.37,78.45664400203357
4777,2024-06-28,5394,4,7,72,won,100.0,74.55,74.55279338225165
4778,2024-11-11,8610,2,3,49,lost,150.0,81.6,54.40030726799209
4779,2024-03-14,2209,5,9,59,lost,120.0,56.99,47.494510851329494
4780,2024-12-08,9832,6,1,41,lost,250.0,116.82,46.72834635650782
4781,2024-04-08,5310,10,4,349,lost,200.0,134.63,67.31640506120358
4782,2024-03-24,9633,2,4,244,lost,200.0,130.93,65.46677356819235
4783,2024-08-20,227,5,7,104,lost,100.0,66.34,66.33626152585691
4784,2024-09-17,9470,10,8,34,lost,75.0,31.9,42.53389573407464
4785,2024-01-04,1851,6,2,389,lost,300.0,165.01,55.002849115107736
4786,2024-01-28,2537,2,8,158,lost,75.0,16.27,21.692361434994147
4787,2024-08-25,6159,6,4,85,lost,200.0,171.85,85.92704014579199
4788,2024-05-04,2186,1,5,468,lost,50.0,18.83,37.66839571165964
4790,2024-10-25,6797,5,5,63,won,50.0,23.88,47.75500035367857
4791,2024-09-29,7410,2,4,108,lost,200.0,127.62,63.81133265065865
4792,2024-11-16,4399,4,7,1,lost,100.0,67.05,67.04714354964081
4793,2024-09-25,5787,5,3,612,lost,150.0,48.3,32.19721655556044
4794,2024-04-23,573,6,8,26,lost,75.0,36.5,48.66017972635989
4795,2024-05-14,9707,8,6,42,lost,500.0,289.35,57.869760493995784
