order_id,date,store_id,item_id,account_id,quantity,discount,status
6450,2023-11-25,7,10,6,89.0,27.0,Shipped
6451,2024-08-31,2,9,10,127.03166297928591,24.0,Shipped
6452,2024-01-22,1,1,5,125.6540798234209,22.0,Shipped
6453,2024-11-05,4,8,2,66.0,24.0,Shipped
6454,2024-09-28,10,4,10,54.0,17.0,Shipped
6455,2023-08-10,7,9,6,14.456300801727757,11.0,Shipped
6456,2024-12-02,1,9,3,86.19371479439721,15.0,Shipped
6457,2024-10-19,1,8,10,15.0,30.0,Shipped
6458,2023-05-15,4,2,10,21.0,19.0,Shipped
6459,2023-08-05,5,10,5,31.85284416728079,23.0,Shipped
6460,2024-10-20,9,10,8,98.0,21.0,Shipped
6461,2023-11-03,5,1,7,21.0,26.0,Shipped
6462,2023-03-04,8,1,5,33.0,27.0,Shipped
6463,2024-02-19,4,9,5,101.65536496830146,21.0,Shipped
6464,2023-08-02,7,9,1,18.244063366517135,24.0,Shipped
6465,2023-02-08,8,7,6,10.222480220884407,25.0,Shipped
6466,2023-03-14,6,3,8,79.0,24.0,Shipped
6467,2024-08-13,4,6,3,7.10836180205375,25.0,Shipped
6468,2023-09-04,5,6,5,82.0,25.0,Shipped
6469,2024-09-15,4,8,3,28.0,17.0,Shipped
6470,2023-07-31,5,9,3,23.846092383031614,13.0,Shipped
6471,2023-05-23,6,1,1,96.0,15.0,Shipped
6472,2024-05-22,4,3,1,97.0,13.0,Shipped
6473,2023-03-25,8,10,6,47.0,15.0,Shipped
6474,2024-10-19,1,5,6,93.0,19.0,Shipped
6475,2023-07-19,4,10,5,102.61559254758518,27.0,Shipped
6476,2023-04-18,9,8,9,73.0,25.0,Shipped
6477,2024-04-22,8,9,3,57.0,14.0,Shipped
6478,2023-07-18,4,5,10,12.883218260613353,20.0,Shipped
6479,2023-08-28,1,9,8,115.55159251120753,20.0,Pending
6480,2023-08-27,10,5,8,110.57074365562501,19.0,Pending
6481,2023-05-01,9,1,2,13.0,20.0,Shipped
6482,2024-12-15,3,2,5,18.066672074440767,15.0,Pending
6483,2023-01-26,2,7,5,120.97986191174972,23.0,Shipped
6484,2023-02-28,10,2,1,51.89028517506608,16.0,Shipped
6485,2023-10-28,4,7,2,68.0,25.0,Shipped
6486,2023-04-25,5,5,1,21.0,33.0,Shipped
6487,2024-10-24,3,2,4,92.0,28.0,Shipped
6488,2023-08-17,6,3,1,88.8060920789538,15.0,Shipped
6489,2023-09-16,6,5,3,16.0,27.0,Shipped
6490,2024-04-09,5,4,6,73.0,15.0,Shipped
6491,2024-08-17,8,5,6,39.667600998461154,16.0,Shipped
6492,2023-11-15,10,7,6,61.0,16.0,Shipped
6493,2023-09-04,8,5,4,15.0,23.0,Shipped
6494,2023-09-08,2,1,7,6.0,8.0,Shipped
6495,2023-08-01,2,1,3,52.30098171493627,7.0,Shipped
6496,2024-01-21,1,2,3,44.27864628775804,16.0,Shipped
6497,2023-05-07,3,7,7,18.0,18.0,Shipped
6498,2024-08-15,5,5,8,104.45258976383599,19.0,Shipped
6499,2023-02-11,8,6,7,13.561460489806368,24.0,Pending
6500,2023-11-11,2,1,1,97.0,16.0,Shipped
6501,2024-05-04,6,2,2,43.0,24.0,Shipped
6502,2024-07-07,1,10,1,59.76955613310844,22.0,Shipped
6503,2024-10-29,5,6,5,11.0,21.0,Pending
6504,2024-05-07,4,9,2,53.0,18.0,Shipped
6505,2024-09-21,10,8,2,15.0,20.0,Shipped
6506,2023-04-21,1,2,4,34.0,14.0,Shipped
6507,2023-04-27,5,8,10,68.0,8.0,Shipped
6508,2023-09-26,6,7,2,35.0,19.0,Shipped
6509,2023-04-22,4,10,7,97.0,14.0,Shipped
6510,2024-12-27,6,6,3,89.40561919987606,20.0,Shipped
6511,2024-07-27,2,2,9,48.54561908970676,13.0,Shipped
6512,2023-04-17,4,5,5,34.0,23.0,Shipped
6513,2024-06-11,4,10,8,51.235701555417336,12.0,Shipped
6514,2023-02-04,4,2,6,97.1593965186052,11.0,Shipped
6515,2023-04-19,9,9,7,80.0,27.0,Pending
6516,2024-06-18,5,7,6,5.962378434252182,22.0,Shipped
6517,2024-10-27,8,2,9,34.0,19.0,Shipped
6518,2024-02-09,8,2,3,72.67533895785873,20.0,Shipped
6519,2024-06-07,2,6,9,47.82636303600613,22.0,Shipped
6520,2023-07-16,8,2,2,82.47127948049778,16.0,Shipped
6521,2023-07-14,5,9,1,84.56568344407911,10.0,Shipped
6522,2023-10-08,9,1,7,12.0,22.0,Shipped
6523,2024-01-10,6,2,7,7.876525668705558,22.0,Shipped
6524,2023-07-31,7,9,5,6.8479735887375455,15.0,Shipped
6525,2024-08-08,9,5,2,15.297599831614667,19.0,Shipped
6526,2024-01-30,2,3,6,122.20761129499172,21.0,Shipped
6527,2024-12-08,4,8,7,26.262866960288495,17.0,Pending
6528,2023-08-17,9,4,8,113.2180238698545,11.0,Shipped
6529,2024-09-06,3,2,4,22.0,17.0,Shipped
6530,2023-04-26,10,5,8,22.0,23.0,Shipped
6531,2023-11-11,8,9,5,48.0,23.0,Shipped
6532,2024-08-01,10,9,8,116.86704996064695,17.0,Shipped
6533,2024-06-03,2,5,4,12.643671661412458,15.0,Pending
6534,2024-04-20,5,4,2,3.0,27.0,Shipped
6535,2023-04-20,10,1,3,87.0,24.0,Shipped
6536,2024-03-11,2,6,4,35.0,15.0,Shipped
6537,2024-08-17,4,1,9,78.03257844617357,13.0,Shipped
6538,2024-11-29,2,5,7,39.0,21.0,Shipped
6539,2023-01-31,2,6,7,78.84118260899334,30.0,Shipped
6540,2024-03-24,10,5,1,71.0,22.0,Shipped
6541,2023-11-10,4,6,2,34.0,25.0,Shipped
6542,2023-02-27,10,8,1,17.958677538604544,22.0,Shipped
6543,2024-11-10,6,3,2,48.0,14.0,Shipped
6544,2024-09-24,1,5,5,55.0,22.0,Shipped
6545,2024-05-25,5,8,4,65.0,32.0,Shipped
6546,2024-07-19,10,9,7,62.808423815835205,21.0,Shipped
6547,2023-11-23,2,9,3,78.0,11.0,Shipped
6548,2023-07-24,9,3,2,31.561427937079063,10.0,Shipped
6549,2023-09-10,2,2,9,50.0,22.0,Shipped
6550,2023-03-28,10,10,7,76.0,14.0,Shipped
6551,2024-09-15,4,10,5,73.0,21.0,Shipped
6552,2023-08-28,6,4,8,104.8455984175549,18.0,Shipped
6553,2024-04-27,4,6,2,64.0,26.0,Shipped
6554,2024-06-18,6,5,7,92.5915742443478,10.0,Shipped
6555,2024-04-15,5,6,10,14.0,13.0,Shipped
6556,2023-02-01,6,2,8,78.38667435816744,30.0,Shipped
6557,2024-03-15,2,10,1,21.0,22.0,Shipped
6558,2024-02-01,3,3,3,70.18429545704593,22.0,Shipped
6559,2024-02-01,2,6,9,16.588283674712006,14.0,Shipped
6560,2024-08-10,1,3,5,24.327055978617103,11.0,Pending
6561,2023-02-08,4,3,7,30.656489947339473,8.0,Shipped
6562,2023-12-27,9,8,4,88.99896786257777,27.0,Shipped
6563,2023-12-22,3,9,5,69.56435218909994,21.0,Shipped
6564,2023-02-18,6,7,3,70.79709544961109,28.0,Shipped
6565,2024-10-27,3,5,5,2.0,15.0,Shipped
6566,2023-04-01,5,6,10,32.0,18.0,Shipped
6567,2024-12-27,8,2,3,19.852916375187764,9.0,Shipped
6568,2024-07-14,8,5,7,5.075019280781712,6.0,Pending
6569,2023-11-17,5,7,9,78.0,21.0,Shipped
6570,2023-10-14,4,7,4,70.0,31.0,Shipped
6571,2023-04-09,2,2,1,63.0,19.0,Shipped
6572,2023-08-16,2,6,6,86.8138987918944,20.0,Shipped
6573,2023-09-20,5,7,2,25.0,29.0,Pending
6574,2023-09-22,4,7,5,88.0,14.0,Shipped
6575,2023-03-23,10,9,6,10.0,20.0,Shipped
6576,2023-10-31,9,10,1,72.0,28.0,Pending
6577,2023-05-27,2,7,1,19.0,18.0,Shipped
6578,2023-11-17,7,10,1,89.0,14.0,Shipped
6579,2024-02-09,10,4,4,99.24394090173563,25.0,Pending
6580,2023-07-05,3,6,6,18.877924426005176,20.0,Shipped
6581,2023-06-07,2,7,3,7.163282076899732,16.0,Shipped
6582,2023-05-09,2,7,7,87.0,23.0,Shipped
6583,2024-08-04,1,1,7,93.51307086482485,21.0,Shipped
6584,2023-01-15,4,8,5,91.78902650777596,14.0,Shipped
6585,2023-01-07,3,7,4,15.28251710044306,12.0,Shipped
6586,2023-09-27,2,7,6,68.0,15.0,Shipped
6587,2023-09-16,3,4,8,96.0,20.0,Shipped
6588,2024-06-25,7,8,4,44.06165655027489,20.0,Shipped
6589,2023-11-12,2,7,6,62.0,18.0,Shipped
6590,2024-03-11,5,4,2,18.0,30.0,Shipped
6591,2024-01-16,8,3,5,20.807158314230325,25.0,Shipped
6592,2023-03-06,9,5,2,57.0,19.0,Pending
6593,2024-07-19,1,9,10,107.13450829284267,21.0,Shipped
6594,2023-08-13,7,4,1,35.068376019633405,20.0,Shipped
6595,2023-03-08,8,7,8,37.0,19.0,Shipped
6596,2024-10-06,3,5,6,5.0,22.0,Pending
6597,2023-02-12,10,5,6,7.954262634481157,21.0,Shipped
6598,2024-06-10,5,10,3,18.705722227393057,18.0,Shipped
6599,2024-05-09,5,2,2,66.0,24.0,Shipped
6600,2023-03-25,5,2,6,4.0,25.0,Shipped
6601,2023-11-28,6,9,9,24.0,20.0,Pending
6602,2024-03-30,10,5,4,48.0,18.0,Shipped
6603,2024-04-27,6,6,4,76.0,18.0,Shipped
6604,2024-12-24,5,1,9,108.32991037971283,8.0,Shipped
6605,2024-02-19,5,9,10,125.22319377575315,18.0,Shipped
6606,2023-12-14,10,8,6,19.001512221851076,17.0,Shipped
6607,2024-01-25,8,8,9,91.59506161631334,18.0,Shipped
6608,2023-07-20,5,1,8,76.85730777776976,6.0,Pending
6609,2024-09-22,2,7,7,11.0,25.0,Pending
6610,2024-11-23,7,9,9,70.0,23.0,Shipped
6611,2024-05-01,2,5,7,46.0,16.0,Shipped
6612,2024-03-12,1,9,7,52.0,24.0,Shipped
6613,2024-10-28,9,4,7,48.0,18.0,Shipped
6614,2024-12-19,5,4,7,118.42068777643846,23.0,Shipped
6615,2023-03-07,4,4,2,64.0,21.0,Shipped
6616,2023-02-02,6,8,2,16.39791185751324,18.0,Shipped
6617,2023-03-29,1,7,2,79.0,23.0,Shipped
6618,2023-10-17,5,6,8,38.0,17.0,Shipped
6619,2023-06-17,5,7,9,23.69664200551685,12.0,Shipped
6620,2024-06-08,5,4,9,66.25262579073828,21.0,Shipped
6621,2023-09-25,9,3,7,6.0,25.0,Shipped
6622,2024-06-05,2,6,1,8.959235909183628,17.0,Shipped
6623,2023-03-03,7,6,3,49.0,21.0,Pending
6624,2024-02-26,1,3,4,65.31119261930165,16.0,Shipped
6625,2024-03-13,6,5,1,93.0,24.0,Shipped
6626,2023-12-13,8,10,10,64.22681489546547,16.0,Shipped
6627,2023-02-25,3,2,7,82.86066946000295,15.0,Shipped
6628,2024-06-02,5,8,3,95.40814412446319,18.0,Shipped
6629,2023-12-13,6,2,8,73.03150996690955,16.0,Shipped
6630,2024-02-25,6,2,5,1.1376416558484403,18.0,Shipped
6631,2023-02-01,3,5,10,14.46425067077198,21.0,Shipped
6632,2023-06-04,9,7,2,27.711060547841036,17.0,Shipped
6633,2023-04-18,5,10,10,8.0,20.0,Shipped
6634,2023-05-16,2,2,3,33.0,18.0,Shipped
6635,2024-11-30,4,7,7,85.0,29.0,Shipped
6636,2024-07-19,9,1,7,60.06458924823582,11.0,Shipped
6637,2023-04-30,1,1,2,22.0,17.0,Shipped
6638,2023-07-21,1,8,9,102.85223329984186,21.0,Shipped
6639,2023-10-11,10,2,7,17.0,12.0,Shipped
6640,2023-04-13,1,1,2,68.0,17.0,Shipped
6641,2024-08-20,1,6,7,96.99026645986629,19.0,Shipped
6642,2024-11-12,1,7,5,51.0,32.0,Shipped
6643,2024-06-18,2,5,6,95.04635108972592,17.0,Shipped
6644,2023-06-29,9,7,8,13.454911034640547,23.0,Pending
6645,2023-05-02,9,4,10,8.0,18.0,Shipped
6646,2024-04-22,9,5,8,100.0,23.0,Shipped
6647,2024-11-05,9,9,8,34.0,22.0,Shipped
6648,2024-10-18,3,10,6,92.0,24.0,Shipped
6649,2023-07-20,5,8,6,9.24829005726966,32.0,Shipped
6650,2024-10-05,4,1,4,54.0,26.0,Pending
6651,2024-09-30,2,7,1,59.0,17.0,Shipped
6652,2023-05-16,9,2,9,43.0,20.0,Shipped
6653,2023-08-21,3,10,10,34.17365838885347,22.0,Pending
6654,2023-12-18,2,7,4,103.55858419897635,21.0,Pending
6655,2024-08-31,3,3,8,98.67413069473811,22.0,Shipped
6656,2023-03-18,1,10,3,88.0,23.0,Shipped
6657,2024-08-20,3,2,10,47.778861836876764,15.0,Pending
6658,2024-09-08,2,3,4,76.0,34.0,Shipped
6659,2023-12-09,6,6,2,68.98844381778261,21.0,Shipped
6660,2023-02-17,1,4,6,78.99054297635237,17.0,Shipped
6661,2023-07-11,1,2,9,37.4662591712004,15.0,Shipped
6662,2024-12-10,9,2,5,52.25146533674661,35.0,Shipped
6663,2024-07-07,9,4,7,82.40239579808326,23.0,Shipped
6664,2023-04-20,8,7,8,79.0,24.0,Shipped
6665,2024-03-08,5,2,4,56.0,22.0,Shipped
6666,2024-09-16,3,3,4,6.0,20.0,Pending
6667,2024-02-07,7,5,5,70.28240265869854,26.0,Shipped
6668,2024-01-04,10,1,2,31.267918112452183,19.0,Shipped
6669,2024-04-23,7,4,5,60.0,21.0,Shipped
6670,2024-07-11,5,3,3,21.480533573534945,18.0,Shipped
6671,2023-05-20,5,2,5,71.0,31.0,Shipped
6672,2024-04-10,1,8,6,2.0,22.0,Pending
6673,2024-05-13,10,1,8,46.0,20.0,Shipped
6674,2023-09-30,1,1,9,84.0,24.0,Pending
6675,2023-01-31,10,3,4,100.80938002272006,32.0,Shipped
6676,2024-01-14,7,4,7,72.9521573115187,13.0,Shipped
6677,2024-03-20,5,2,4,49.0,26.0,Shipped
6678,2023-05-28,5,5,6,74.0,20.0,Shipped
6679,2024-09-04,2,5,7,33.0,21.0,Shipped
6680,2023-06-19,9,3,7,88.10052019200383,20.0,Shipped
6681,2023-06-17,1,9,7,68.99770775118367,9.0,Shipped
6682,2023-08-24,7,7,9,72.70186178291675,21.0,Shipped
6683,2024-09-02,6,7,5,66.0,23.0,Shipped
6684,2024-01-19,10,3,7,37.92339384763462,23.0,Shipped
6685,2024-12-02,5,10,1,19.50089700039863,20.0,Shipped
6686,2024-10-26,2,4,8,80.0,19.0,Shipped
6687,2024-02-10,3,4,6,27.364468546553304,20.0,Shipped
6688,2023-06-07,5,6,6,71.3371920754888,27.0,Pending
6689,2024-10-20,9,2,10,31.0,32.0,Shipped
6690,2023-10-06,9,4,10,24.0,13.0,Shipped
6691,2023-03-06,1,10,5,22.0,25.0,Shipped
6692,2023-11-03,9,9,8,3.0,25.0,Shipped
6693,2024-08-23,5,10,8,48.68808762023737,15.0,Shipped
6694,2024-06-07,4,7,5,39.5826742740773,16.0,Shipped
6695,2023-03-29,2,5,6,45.0,19.0,Shipped
6696,2023-04-02,6,3,4,90.0,13.0,Shipped
6697,2024-02-28,4,8,1,68.65013428145811,29.0,Pending
6698,2023-06-03,6,4,9,40.47691767281713,25.0,Shipped
6699,2023-08-04,2,4,9,11.473047088188553,30.0,Shipped
6700,2023-11-10,1,6,9,23.0,21.0,Pending
6701,2024-02-13,3,3,7,39.018008224780836,23.0,Shipped
6702,2024-10-16,7,5,4,92.0,15.0,Pending
6703,2024-12-30,6,5,9,2.573966808468748,22.0,Shipped
6704,2023-06-18,9,4,3,72.15482388755241,19.0,Shipped
6705,2024-08-16,8,9,5,83.68355246032648,27.0,Shipped
6706,2023-10-28,10,4,3,83.0,27.0,Shipped
6707,2024-10-29,10,10,5,17.0,12.0,Shipped
6708,2024-10-18,2,8,5,74.0,26.0,Shipped
6709,2024-01-05,2,6,1,114.73585490151315,27.0,Shipped
6710,2024-05-20,3,9,2,5.0,27.0,Shipped
6711,2024-01-07,8,3,8,73.4351715791247,18.0,Shipped
6712,2023-04-14,7,2,5,47.0,15.0,Shipped
6713,2023-09-12,1,4,2,75.0,30.0,Shipped
6714,2023-11-29,8,3,10,41.0,21.0,Shipped
6715,2024-07-13,4,10,5,60.36574932302348,21.0,Shipped
6716,2024-08-31,1,10,2,99.66453985582483,18.0,Shipped
6717,2024-11-22,10,9,7,38.0,13.0,Pending
6718,2023-09-14,1,7,1,66.0,22.0,Shipped
6719,2023-10-27,8,3,7,18.0,29.0,Shipped
6720,2023-12-28,5,10,6,88.51462588076151,16.0,Shipped
6721,2024-03-16,3,10,4,36.0,26.0,Pending
6722,2024-08-18,1,1,9,14.499991220084596,24.0,Shipped
6723,2024-11-20,8,7,9,86.0,26.0,Shipped
6724,2023-06-17,1,6,4,88.0963872530345,19.0,Shipped
6725,2023-09-17,5,5,7,18.0,14.0,Shipped
6726,2023-05-27,3,5,3,47.0,20.0,Shipped
6727,2023-12-16,10,5,6,71.34565891042499,16.0,Shipped
6728,2024-05-02,4,8,8,42.0,26.0,Shipped
6729,2023-07-28,7,4,7,74.1344255422972,17.0,Pending
6730,2023-02-10,7,8,8,93.52539530268574,16.0,Shipped
6731,2023-03-13,9,3,6,22.0,20.0,Shipped
6732,2023-03-15,4,3,4,35.0,20.0,Shipped
6733,2023-08-20,2,9,2,68.9581517770646,20.0,Shipped
6734,2024-04-10,4,4,7,45.0,18.0,Shipped
6735,2024-07-03,10,6,4,17.27744173286936,22.0,Shipped
6736,2024-08-26,5,7,10,43.35960505917104,15.0,Shipped
6737,2023-10-21,6,9,10,84.0,27.0,Shipped
6738,2023-06-10,2,10,7,116.21383381464824,15.0,Shipped
6739,2023-02-12,6,3,10,80.49967393813546,23.0,Shipped
6740,2024-09-05,2,6,8,38.0,11.0,Shipped
6741,2023-09-03,1,8,3,58.0,21.0,Shipped
6742,2023-09-11,5,2,8,41.0,18.0,Shipped
6743,2024-12-25,9,6,1,25.620058671354716,23.0,Shipped
6744,2023-04-24,5,1,9,68.0,16.0,Shipped
6745,2024-11-21,5,8,6,83.0,29.0,Shipped
6746,2023-04-14,7,5,10,22.0,20.0,Shipped
6747,2023-01-20,5,3,5,15.510453734097382,21.0,Shipped
6748,2023-08-23,5,6,2,101.31633308375694,24.0,Shipped
6749,2024-09-11,9,5,5,37.0,24.0,Shipped
6750,2023-11-04,8,9,6,94.0,14.0,Shipped
6751,2024-04-15,7,10,3,30.0,14.0,Shipped
6752,2024-04-09,4,8,1,45.0,16.0,Shipped
6753,2023-05-11,4,3,3,71.0,13.0,Shipped
6754,2024-07-04,4,8,3,41.576557379208495,21.0,Pending
6755,2024-02-12,6,1,10,33.91008164462093,24.0,Pending
6756,2024-08-18,4,4,8,28.065729231199338,27.0,Shipped
6757,2024-06-05,6,8,6,86.31080041677173,16.0,Shipped
6758,2024-12-31,3,9,2,70.24872393670682,21.0,Shipped
6759,2024-05-07,6,2,2,12.0,12.0,Shipped
6760,2024-11-18,9,3,5,31.0,19.0,Shipped
6761,2024-01-05,8,5,10,45.19194132871004,24.0,Shipped
6762,2023-10-16,9,10,8,57.0,30.0,Shipped
6763,2024-10-13,4,4,8,75.0,18.0,Shipped
6764,2024-02-04,10,9,1,114.95780378350551,27.0,Shipped
6765,2024-04-10,2,7,1,47.0,24.0,Shipped
6766,2024-05-09,2,8,9,55.0,21.0,Shipped
6767,2024-02-23,5,10,5,56.79340339511286,24.0,Shipped
6768,2023-08-05,7,2,2,25.15158670577168,12.0,Shipped
6769,2024-02-28,6,3,8,22.78502636378675,25.0,Shipped
6770,2024-09-25,4,2,5,86.0,14.0,Shipped
6771,2023-10-21,7,4,8,78.0,21.0,Shipped
6772,2024-02-19,4,3,7,26.996808556694877,21.0,Shipped
6773,2024-11-07,1,2,3,3.0,16.0,Shipped
6774,2024-10-14,3,6,2,98.0,16.0,Shipped
6775,2024-12-09,10,9,2,34.4681501277382,24.0,Shipped
6776,2023-01-27,10,4,10,61.02113348483522,21.0,Shipped
6777,2024-12-03,3,4,3,62.36809469571109,26.0,Shipped
6778,2024-04-21,10,1,3,77.0,20.0,Shipped
6779,2024-04-06,3,9,7,36.0,19.0,Shipped
6780,2024-06-18,5,8,4,37.649243563666595,27.0,Shipped
6781,2023-12-28,10,3,3,102.84672022231383,18.0,Shipped
6782,2024-12-18,6,8,6,1.2734810522607765,17.0,Shipped
6783,2024-06-23,8,10,10,40.865608965120536,18.0,Shipped
6784,2024-12-22,7,5,9,46.70406774637074,18.0,Pending
6785,2024-07-11,4,5,8,111.21749236644756,20.0,Shipped
6786,2024-11-21,10,9,2,45.0,28.0,Shipped
6787,2024-09-14,7,10,9,74.0,21.0,Shipped
6788,2024-11-25,3,6,1,85.0,17.0,Shipped
6789,2024-03-07,3,9,10,76.0,22.0,Shipped
6790,2024-07-23,2,8,9,64.36860730559957,19.0,Shipped
6791,2023-12-11,5,3,1,27.725139708440185,16.0,Shipped
6792,2023-04-07,7,6,5,83.0,21.0,Pending
6793,2024-03-08,7,2,1,36.0,17.0,Shipped
6794,2023-11-08,8,2,6,65.0,23.0,Shipped
6795,2023-05-18,2,7,8,35.0,22.0,Shipped
6796,2023-10-26,10,6,2,81.0,14.0,Shipped
6797,2023-02-15,3,8,3,97.86241679959095,17.0,Shipped
6798,2024-01-10,1,6,3,44.896050285559674,14.0,Shipped
6799,2024-12-27,2,4,7,4.592850697066262,23.0,Shipped
6800,2023-11-19,2,2,2,84.0,18.0,Shipped
6801,2023-11-01,10,9,10,51.0,15.0,Shipped
6802,2023-07-03,5,10,6,29.411463284946187,12.0,Shipped
6803,2024-04-03,3,5,2,94.0,13.0,Shipped
6804,2024-12-15,2,4,7,109.5735893196018,17.0,Pending
6805,2024-05-29,2,5,8,96.0,24.0,Shipped
6806,2023-10-10,8,7,2,24.0,19.0,Shipped
6807,2024-12-17,3,2,6,102.60431310749436,25.0,Shipped
6808,2023-04-14,6,9,5,94.0,20.0,Shipped
6809,2024-11-25,7,8,4,4.0,15.0,Pending
6810,2024-06-30,5,1,5,114.9749265369249,20.0,Shipped
6811,2023-09-16,7,3,3,36.0,25.0,Shipped
6812,2024-08-31,4,5,3,1.2367591060469514,27.0,Shipped
6813,2023-05-28,7,4,8,7.0,33.0,Shipped
6814,2024-03-23,9,8,2,13.0,24.0,Shipped
6815,2023-11-25,10,9,5,67.0,21.0,Shipped
6816,2024-12-14,9,7,5,109.15025816254293,19.0,Shipped
6817,2024-07-13,10,10,2,14.11952111749262,23.0,Shipped
6818,2023-08-19,10,10,1,113.59780285479658,19.0,Shipped
6819,2024-07-08,4,6,6,49.969429274253905,24.0,Shipped
6820,2024-11-15,1,6,4,49.0,21.0,Shipped
6821,2023-07-22,3,1,5,2.5161418502345905,22.0,Shipped
6822,2024-06-28,10,4,7,84.77963949237159,26.0,Shipped
6823,2023-01-28,5,3,6,92.24460256821173,22.0,Shipped
6824,2024-02-05,1,4,3,12.108643485019229,23.0,Shipped
6825,2024-08-19,6,2,8,15.407915817744298,19.0,Shipped
6826,2024-02-13,1,5,1,2.469490065104225,29.0,Shipped
6827,2023-05-02,2,2,1,93.0,25.0,Shipped
6828,2024-03-30,8,6,5,11.0,16.0,Shipped
6829,2023-03-30,2,2,3,71.0,15.0,Shipped
6830,2024-12-20,3,10,3,84.0531968865335,24.0,Pending
6831,2024-05-20,5,7,7,74.0,11.0,Pending
6832,2024-12-20,2,4,2,25.603642728634085,22.0,Shipped
6833,2023-03-29,10,7,7,70.0,24.0,Shipped
6834,2023-10-31,10,5,8,22.0,24.0,Shipped
6835,2024-08-20,8,10,3,59.62245877372669,20.0,Shipped
6836,2023-09-29,6,1,6,2.0,24.0,Shipped
6837,2024-10-02,6,3,2,93.0,15.0,Shipped
6838,2023-10-04,7,3,7,46.0,17.0,Shipped
6839,2023-07-27,2,2,7,44.911800775321595,15.0,Shipped
6840,2024-08-28,4,7,7,22.418581764728962,23.0,Shipped
6841,2024-10-14,2,2,9,32.0,20.0,Shipped
6842,2023-08-06,9,10,4,75.69050646748076,13.0,Shipped
6843,2023-05-11,2,9,9,67.0,18.0,Shipped
6844,2024-05-13,3,2,8,88.0,12.0,Shipped
6845,2024-04-02,5,10,7,94.0,25.0,Shipped
6846,2024-01-02,4,8,2,46.30924574275226,27.0,Shipped
6847,2023-04-15,5,7,8,9.0,18.0,Shipped
6848,2023-03-18,8,10,8,34.0,15.0,Shipped
6849,2023-05-17,1,1,5,90.0,20.0,Shipped
6850,2024-12-12,9,3,5,37.65974257730802,23.0,Shipped
6851,2024-11-03,7,1,1,15.0,16.0,Shipped
6852,2024-01-16,10,1,3,44.64301509538817,28.0,Shipped
6853,2023-12-11,8,4,10,116.80573577766827,19.0,Shipped
6854,2024-11-01,7,5,4,6.0,16.0,Shipped
6855,2023-08-29,6,10,10,58.957407187639724,29.0,Shipped
6856,2023-03-13,2,5,1,38.0,24.0,Shipped
6857,2024-02-06,8,8,3,68.75905252872033,8.0,Shipped
6858,2024-11-04,8,8,1,100.0,23.0,Shipped
6859,2024-10-14,6,8,10,56.0,25.0,Shipped
6860,2024-01-14,5,2,3,20.305758752162777,24.0,Shipped
6861,2024-01-22,7,3,8,2.4871927435784342,14.0,Shipped
6862,2024-02-04,3,1,8,74.82152672521512,19.0,Shipped
6863,2023-06-02,5,4,7,98.32367989041921,20.0,Shipped
6864,2023-05-07,6,2,1,89.0,20.0,Shipped
6865,2023-09-29,5,4,4,14.0,16.0,Shipped
6866,2023-03-13,8,10,4,98.0,29.0,Shipped
6867,2023-12-17,5,9,8,75.21413800765808,22.0,Shipped
6868,2023-04-25,8,6,3,1.0,32.0,Shipped
6869,2024-07-08,5,10,1,14.15756001283663,21.0,Shipped
6870,2023-02-06,2,8,2,14.802630467976535,17.0,Shipped
6871,2023-05-15,2,6,3,3.0,26.0,Shipped
6872,2024-02-18,9,5,3,16.742365802664498,28.0,Pending
6873,2023-12-15,1,7,5,5.90461299704695,27.0,Shipped
6874,2024-06-22,6,9,5,60.45436490861843,20.0,Shipped
6875,2023-04-21,9,1,2,13.0,14.0,Shipped
6876,2024-08-20,4,10,3,12.174860260032702,29.0,Shipped
6877,2023-07-31,6,8,8,87.38134582278138,16.0,Shipped
6878,2024-09-13,3,9,10,6.0,10.0,Shipped
6879,2023-01-03,9,3,8,108.72878916904915,16.0,Shipped
6880,2023-02-08,8,1,10,14.025253932041887,18.0,Shipped
6881,2024-11-25,1,7,6,59.0,13.0,Shipped
6882,2023-01-22,6,4,8,1.1412604904955017,21.0,Shipped
6883,2024-09-24,10,3,1,79.0,25.0,Shipped
6884,2023-02-02,2,2,10,27.258593698016174,18.0,Shipped
6885,2023-05-02,6,7,2,88.0,11.0,Shipped
6886,2023-10-22,7,8,4,98.0,23.0,Shipped
6887,2024-11-23,7,9,6,84.0,15.0,Pending
6888,2024-02-04,8,10,3,124.05834137307723,20.0,Shipped
6889,2023-12-01,4,3,4,12.611959559905952,20.0,Shipped
6890,2023-12-26,6,5,3,83.16150602204044,12.0,Pending
6891,2023-01-03,10,7,7,2.364736036386535,16.0,Pending
6892,2023-11-05,9,3,2,8.0,16.0,Shipped
6893,2023-06-15,3,5,10,20.269717611474867,13.0,Shipped
6894,2023-12-14,1,4,10,93.45314921932618,23.0,Shipped
6895,2024-05-25,8,1,9,61.0,26.0,Shipped
6896,2024-07-31,6,4,3,58.75807771809031,20.0,Shipped
6897,2023-11-24,2,9,5,42.0,21.0,Shipped
6898,2024-10-17,5,7,9,17.0,26.0,Pending
6899,2024-01-12,4,4,4,44.74337126113522,20.0,Shipped
6900,2023-10-13,2,5,1,31.0,12.0,Shipped
6901,2023-03-26,4,8,6,14.0,25.0,Shipped
