date,store,item,customer_id,quantity,discount
2023-05-01,6,42,89,68.0,16.0
2023-05-03,5,11,75,50.0,23.0
2024-09-10,5,4,56,26.0,13.0
2023-12-19,4,4,88,52.83331657304903,12.0
2023-09-06,3,29,19,52.0,16.0
2023-08-17,9,40,69,6.287293348962194,21.0
2023-08-14,9,50,68,31.293877268403865,16.0
2023-12-10,2,34,36,9.869343270167928,12.0
2023-05-25,6,50,89,14.0,13.0
2023-09-11,8,13,27,96.0,23.0
2023-11-27,7,49,27,99.0,9.0
2023-12-21,7,9,51,66.1287447789125,14.0
2023-09-18,3,48,35,8.0,23.0
2023-09-14,2,40,11,13.0,16.0
2023-11-20,9,47,63,66.0,19.0
2024-09-05,3,46,88,72.0,23.0
2023-09-23,6,36,29,7.0,23.0
2024-08-21,2,31,69,123.31099765953023,23.0
2023-10-29,4,30,30,22.0,21.0
2024-04-25,9,46,29,43.0,20.0
2024-09-14,8,40,69,93.0,14.0
2023-11-25,3,24,16,56.0,20.0
2024-05-20,10,45,50,3.0,19.0
2023-10-08,6,25,64,76.0,21.0
2024-02-10,10,16,17,42.24011264759351,27.0
2023-12-27,6,36,5,91.92114852302879,15.0
2023-09-18,9,33,99,9.0,15.0
2023-07-26,7,17,81,112.75103613015165,11.0
2023-10-24,4,22,56,15.0,18.0
2024-09-09,10,42,64,89.0,28.0
2023-12-06,5,42,93,95.64351502849058,21.0
2023-12-08,5,4,65,11.021711219779093,19.0
2023-08-05,5,21,94,27.172389252962034,27.0
2023-11-06,8,10,64,12.0,28.0
2023-09-21,1,14,3,24.0,26.0
2024-11-15,10,7,22,49.0,12.0
2024-10-26,7,45,43,6.0,22.0
2023-10-04,5,50,20,8.0,18.0
2023-05-25,9,21,65,47.0,19.0
2024-08-17,2,32,84,28.524133316920192,21.0
2023-04-15,5,5,61,74.0,27.0
2023-12-18,8,23,55,14.097378395473234,13.0
2024-03-31,9,22,48,25.0,14.0
2023-09-19,10,41,78,1.0,25.0
2024-12-20,4,33,85,116.68962563437383,20.0
2024-05-24,5,21,27,68.0,19.0
2023-10-30,9,20,28,98.0,22.0
2023-05-26,8,36,33,95.0,22.0
2023-10-22,1,22,2,16.0,21.0
2024-11-14,2,21,97,86.0,18.0
2023-05-06,10,32,39,66.0,22.0
2024-04-22,10,32,89,76.0,27.0
2024-06-05,8,1,84,98.15683103798357,21.0
2023-04-18,4,14,8,25.0,29.0
2024-10-07,1,47,88,77.0,19.0
2024-12-26,5,50,97,17.489392272493003,23.0
2024-08-29,1,34,68,26.458924966906928,27.0
2023-01-10,6,15,55,101.10989765980493,19.0
2024-08-29,3,37,45,24.083653216869216,12.0
2023-03-06,4,20,11,73.0,26.0
2023-11-20,8,7,18,90.0,22.0
2023-09-09,5,26,54,75.0,24.0
2024-01-04,2,41,66,80.47810531982502,24.0
2024-08-14,8,35,6,83.17195542762587,14.0
2023-07-18,1,25,42,13.278807333956092,23.0
2023-12-30,2,10,65,74.90655454481146,17.0
2023-07-21,6,4,43,72.15162312172363,26.0
2024-12-06,3,27,16,83.23946269884426,17.0
2023-10-04,6,32,56,49.0,16.0
2023-12-18,10,20,18,31.10817171652952,25.0
2024-02-10,4,46,5,98.09773061188532,13.0
2023-10-03,3,25,10,2.0,20.0
2023-08-14,7,10,64,51.934193092558296,20.0
2024-02-12,6,28,66,103.18998122922827,22.0
2024-05-17,3,39,90,36.0,28.0
2024-12-06,2,26,54,41.734794339213366,18.0
2024-03-21,6,6,78,30.0,19.0
2024-02-22,6,11,13,47.56329653171934,29.0
2023-08-16,3,49,80,14.172853732376256,23.0
2024-05-22,5,50,31,15.0,25.0
2024-06-27,2,30,73,106.03173193074177,21.0
2023-12-15,1,43,48,11.125317849707738,20.0
2024-06-15,7,30,55,6.992230232832274,14.0
2024-01-22,3,42,16,76.14624270418753,32.0
2023-05-30,5,35,81,55.0,25.0
2024-09-04,1,41,44,58.0,20.0
2023-08-28,7,24,31,41.433573193270426,27.0
2024-09-15,2,42,51,47.0,23.0
2024-08-14,9,5,54,81.91443281364187,15.0
2023-11-02,2,36,85,11.0,17.0
2024-04-11,2,33,93,80.0,19.0
2023-03-20,3,40,28,83.0,20.0
2024-10-04,10,43,4,58.0,11.0
2023-12-10,7,43,42,13.81182826626025,29.0
2024-06-21,9,42,33,77.19504313760059,15.0
2024-05-08,4,44,51,41.0,22.0
2024-01-21,5,2,2,65.92087660354551,21.0
2023-09-25,8,3,79,16.0,21.0
2023-12-16,5,41,46,104.86398359950604,21.0
2023-08-12,5,18,83,45.022540945047695,20.0
2023-01-22,6,48,72,22.64375668453292,25.0
2024-09-27,9,35,63,17.0,17.0
2023-09-11,5,45,67,52.0,21.0
2024-02-01,9,21,48,46.1863890882285,15.0
2024-08-03,2,40,4,95.4883967209783,25.0
2024-05-12,6,48,25,15.0,22.0
2024-09-22,1,1,98,83.0,24.0
2023-02-17,1,10,59,68.5212922330017,18.0
2023-11-05,4,42,80,18.0,17.0
2023-07-16,8,1,42,39.38954592688378,16.0
2024-12-03,3,34,61,16.15816772896409,20.0
2023-08-16,9,33,91,118.23989665146877,22.0
2024-06-07,6,29,55,77.67088736164561,23.0
2024-06-25,8,43,77,112.8472059191356,14.0
2023-11-16,1,50,65,46.0,27.0
2024-12-01,8,22,42,67.83748169549965,17.0
2023-06-22,6,13,41,109.54885126853581,13.0
2024-12-29,5,41,94,45.64867250626515,21.0
2023-12-08,10,12,38,107.06324942851802,17.0
2024-07-26,6,42,12,118.97713730046284,20.0
2024-07-14,2,1,45,121.9869516021598,14.0
2023-12-06,3,2,35,85.83659391591738,11.0
2023-05-06,8,41,22,31.0,13.0
2024-11-02,5,3,37,1.0,19.0
2024-08-05,7,47,7,83.8006914832975,12.0
2024-10-02,4,38,98,41.0,25.0
2023-12-31,3,13,2,53.350167247771395,27.0
2023-06-25,10,50,11,30.19340076085877,17.0
2024-07-04,6,15,28,100.3026662651683,23.0
2024-11-04,7,17,56,21.0,28.0
2023-02-09,4,48,11,91.54236799067505,14.0
2024-07-18,2,6,6,101.40118339471717,18.0
2023-11-28,7,31,57,25.0,17.0
2023-10-08,7,36,72,67.0,19.0
2024-09-22,1,25,7,12.0,19.0
2023-10-10,5,40,27,98.0,15.0
2023-04-23,7,15,14,46.0,9.0
2023-10-21,4,6,80,41.0,24.0
2024-05-03,2,8,61,66.0,12.0
2023-07-13,2,21,21,5.135441386668055,22.0
2023-10-12,5,12,50,12.0,18.0
2023-03-25,4,12,69,64.0,25.0
2024-10-05,5,25,72,67.0,20.0
2024-08-16,1,2,65,58.34434837759157,20.0
2024-07-23,6,24,3,51.86249656330387,20.0
2024-05-18,3,16,19,49.0,23.0
2024-03-05,4,17,71,20.0,21.0
2024-04-01,7,30,89,51.0,16.0
2024-04-14,5,30,81,35.0,2.0
2024-11-01,10,9,97,9.0,13.0
2024-06-24,10,7,25,80.32832721090155,18.0
2024-10-17,7,35,16,33.0,34.0
2024-06-05,6,9,55,68.4029025073561,19.0
2023-06-06,9,46,49,38.94757095097773,26.0
2024-10-28,4,14,98,23.0,19.0
2023-03-31,4,9,3,4.0,16.0
2023-07-25,3,37,63,53.80203419637917,14.0
2024-12-19,7,13,53,125.45784419075147,26.0
2024-06-09,4,5,84,84.42915023378416,16.0
2024-10-24,1,27,69,2.0,22.0
2023-09-10,8,15,9,20.0,32.0
2023-12-29,5,6,98,107.71065496870497,15.0
2023-04-11,6,38,10,82.0,22.0
2023-11-28,10,32,97,72.0,10.0
2023-07-15,5,4,92,68.79950046828503,9.0
2024-04-21,10,17,37,48.0,26.0
2024-08-07,9,23,91,80.68906325499255,19.0
2024-12-06,4,16,16,96.0897818840715,24.0
2024-03-18,5,37,5,76.0,25.0
2023-10-28,2,47,87,10.0,20.0
2024-03-01,4,9,57,12.0,20.0
2024-12-04,9,5,36,52.79742824250849,19.0
2024-08-14,8,36,56,17.867254075673248,17.0
2023-08-03,9,37,59,2.455255448445907,23.0
2024-09-22,7,47,19,61.0,17.0
2023-02-14,8,16,48,53.67881870899381,14.0
2024-09-21,9,9,6,93.0,26.0
2024-11-30,1,6,84,46.0,25.0
2023-10-06,6,19,95,5.0,29.0
2023-03-29,8,4,4,48.0,18.0
2023-05-09,1,27,59,59.0,17.0
2023-11-22,7,45,96,100.0,23.0
2023-11-04,9,21,65,42.0,19.0
2023-08-09,8,49,64,87.68327245356572,22.0
2023-06-04,3,17,77,77.9875947634271,17.0
2023-08-14,6,17,24,94.07518411515366,12.0
2023-07-13,6,5,56,105.42503739614467,22.0
2023-07-07,7,21,35,21.29064542567562,15.0
2023-01-13,1,41,31,116.3097116341859,13.0
2024-06-18,6,23,35,13.955675152929153,20.0
2024-12-30,2,39,86,55.78245299722185,11.0
2024-10-06,4,4,34,80.0,16.0
2024-10-14,8,27,81,74.0,19.0
2024-08-14,5,28,13,23.45288075488556,31.0
2023-10-31,3,34,25,33.0,27.0
2023-02-09,2,5,85,32.39542800058484,16.0
2023-02-17,3,11,43,67.42410924699968,10.0
2024-04-15,8,50,87,27.0,29.0
2023-12-28,2,45,47,82.33332093392926,22.0
2024-11-19,3,22,18,19.0,18.0
2023-03-16,7,47,6,30.0,14.0
2023-11-04,1,27,18,89.0,17.0
2023-10-24,3,39,47,78.0,26.0
2023-07-04,8,8,56,110.4950198810255,21.0
2024-01-11,8,17,89,29.76723157798139,23.0
2023-06-04,10,24,69,63.05170638272232,22.0
2024-12-24,8,10,91,30.249180093587896,18.0
2024-08-15,4,39,17,6.480239667944634,24.0
2024-03-22,2,44,72,75.0,23.0
2023-03-06,10,35,15,55.0,17.0
2024-11-07,8,5,32,67.0,18.0
2024-02-14,8,49,90,6.30123115041906,18.0
2023-06-12,9,6,19,97.52576187811695,20.0
2023-05-10,5,25,87,19.0,18.0
2023-04-29,10,6,39,81.0,23.0
2023-04-21,7,17,15,59.0,22.0
2024-12-13,4,30,73,56.11933974729855,20.0
2023-05-17,6,5,71,3.0,29.0
2023-05-12,1,21,45,90.0,9.0
2023-12-13,4,35,40,83.56503072496906,28.0
2023-04-20,4,16,89,64.0,26.0
2023-04-14,9,5,43,65.0,25.0
2024-07-21,1,3,72,51.4872647506032,18.0
2023-02-17,8,47,91,92.08431200985338,13.0
2023-06-02,9,28,30,25.446089647104188,27.0
2024-08-08,2,36,93,85.1644499712145,20.0
2023-10-24,6,9,51,66.0,23.0
2024-11-20,9,40,58,25.0,14.0
2024-07-03,9,1,24,16.31903420864299,23.0
2023-12-16,10,50,56,61.135390907932134,23.0
2024-06-28,10,10,64,100.12612264092914,27.0
2024-05-07,6,18,20,2.0,20.0
2023-10-29,9,33,43,30.0,17.0
2023-09-17,1,20,9,26.0,16.0
2024-12-02,3,2,73,2.2046027026075636,21.0
2024-06-20,8,42,73,94.1847064259957,15.0
2023-06-24,2,50,96,21.867227230117173,20.0
2023-02-10,6,10,31,100.19545031902393,12.0
2023-05-15,8,37,3,31.0,23.0
2023-07-12,4,27,71,68.73419562701697,13.0
2023-10-25,9,19,96,59.0,25.0
2024-09-15,6,41,97,63.0,19.0
2024-06-13,10,30,42,120.89062042395938,13.0
2023-07-29,9,3,47,116.51662327281495,27.0
2024-07-18,5,2,99,55.28682623136343,13.0
2024-03-16,1,10,53,68.0,19.0
2023-10-15,8,22,23,23.0,18.0
2024-11-29,7,1,30,16.0,23.0
2024-07-22,4,21,33,73.70074864476533,16.0
2024-03-11,3,24,93,2.0,17.0
2023-12-09,8,37,23,96.82764828568574,24.0
2024-11-19,9,23,87,73.0,14.0
2024-11-22,2,22,46,51.0,22.0
2024-03-30,4,14,91,50.0,24.0
2024-01-04,1,14,3,78.11705900047008,19.0
2023-03-28,3,23,64,17.0,27.0
2023-07-01,8,31,27,86.09113925282422,15.0
2023-08-05,3,50,39,65.82741962807171,24.0
2023-06-04,3,7,70,58.940523565749956,11.0
2023-12-09,6,29,90,18.434274821732863,19.0
2024-04-07,3,10,53,99.0,26.0
2023-06-21,6,12,26,31.721048669882318,20.0
2023-04-06,9,40,53,73.0,20.0
2024-05-18,1,20,80,12.0,21.0
2024-12-14,4,13,40,36.982231712964285,27.0
2024-10-16,2,31,71,88.0,20.0
2023-11-17,7,3,69,60.0,24.0
2023-04-19,9,9,98,86.0,19.0
2024-03-10,5,38,28,60.0,21.0
2024-08-05,8,11,17,20.41792145079522,18.0
2023-08-07,6,41,57,38.093958484671745,26.0
2023-06-19,8,34,67,19.889717172797226,20.0
2023-04-09,10,37,60,7.0,29.0
2024-02-24,8,17,2,112.1818127244907,18.0
2023-05-14,5,1,47,89.0,18.0
2023-09-28,9,30,23,6.0,22.0
2024-07-10,3,39,77,109.21089037287747,21.0
2023-04-05,8,15,36,62.0,11.0
2024-09-18,9,11,71,91.0,20.0
2023-02-25,10,20,87,104.21705275349586,24.0
2024-04-03,2,19,72,61.0,22.0
2024-12-23,9,37,38,66.76514806557688,20.0
2023-07-22,10,41,41,112.2248633455616,15.0
2023-08-20,1,28,43,73.05809075630211,17.0
2023-08-22,10,34,8,72.85396574151561,13.0
2023-08-22,2,8,48,40.09532574644644,29.0
2023-05-06,1,3,28,26.0,20.0
2023-06-22,3,41,4,83.77174198552117,18.0
2024-05-03,8,29,83,9.0,22.0
2024-04-06,3,10,24,7.0,22.0
2024-11-24,2,31,50,86.0,23.0
2023-11-01,4,39,58,28.0,22.0
2024-04-14,5,47,84,70.0,13.0
2024-11-10,5,11,18,5.0,18.0
2024-01-03,4,49,41,44.243133572879145,15.0
2024-03-27,7,34,89,56.0,20.0
2024-04-05,1,47,75,48.0,23.0
2023-04-28,3,39,25,70.0,18.0
2023-03-03,6,19,39,55.0,16.0
2023-04-22,6,4,80,34.0,25.0
2023-06-24,2,50,46,88.6128112010508,20.0
2024-07-28,7,3,46,39.82072781042141,27.0
2024-12-17,5,8,42,24.881847985582084,28.0
2023-09-09,6,24,74,57.0,21.0
2023-11-22,2,39,21,74.0,16.0
2023-04-28,2,22,99,38.0,18.0
2023-04-04,2,41,7,93.0,23.0
2023-01-15,9,41,54,13.737827785886129,25.0
2024-06-04,6,14,8,15.286836129959791,28.0
2024-08-04,8,12,76,37.724063861995084,23.0
2023-02-26,8,14,22,17.635640213519473,27.0
2024-02-27,8,30,33,2.4302115197190393,18.0
2024-07-22,10,13,36,17.52038623152285,25.0
2023-10-21,4,10,90,53.0,18.0
2023-06-29,7,21,89,100.94951244377965,27.0
2024-10-01,10,36,70,51.0,28.0
2024-11-14,10,32,40,72.0,26.0
2023-06-29,5,2,91,7.51934658078744,19.0
2023-07-21,4,32,84,7.363920437176921,21.0
2024-06-06,8,10,89,101.72377808115792,23.0
2023-07-06,5,28,54,115.69301597670494,13.0
2024-02-23,4,26,10,46.56325196582546,22.0
2023-04-19,1,37,44,3.0,19.0
2024-01-12,7,4,3,26.740373778641477,11.0
2024-10-30,2,5,88,3.0,19.0
2024-12-16,8,21,84,113.59946572913202,19.0
2023-09-25,1,46,61,34.0,23.0
2024-03-28,5,30,18,63.0,13.0
2023-06-25,6,39,73,121.93127927374306,20.0
2024-03-16,2,22,89,43.0,23.0
2024-12-08,8,34,25,60.41702334369605,23.0
2023-09-20,9,33,77,6.0,26.0
2024-01-12,7,17,57,74.153087439195,17.0
2023-12-06,7,15,24,52.06126399616748,18.0
2024-02-02,2,24,76,56.87233224546302,16.0
2023-09-08,7,44,47,11.0,18.0
2024-12-04,9,10,85,2.2657926435288296,17.0
2023-12-28,2,34,38,63.537883074258446,19.0
2024-02-19,7,4,1,48.438275702207264,23.0
2023-03-30,8,10,52,76.0,24.0
2023-01-14,6,44,78,73.56559315456063,21.0
2024-08-29,6,9,27,115.68095379861828,21.0
2024-02-02,2,34,30,43.44476327465154,24.0
2023-07-08,2,38,22,105.8942036076866,18.0
2023-12-03,5,5,42,11.650607920197535,9.0
2024-10-27,9,21,83,35.0,25.0
2023-03-09,3,9,7,48.0,28.0
2024-05-18,3,46,57,71.0,14.0
2023-01-24,5,33,17,75.59044418982583,15.0
2023-10-22,8,34,99,56.0,13.0
2024-03-17,5,18,88,54.0,25.0
2024-01-03,2,32,54,69.15412158458714,19.0
2023-08-03,5,33,60,60.09237147063913,24.0
2023-06-10,6,27,98,122.94888426684652,19.0
2023-11-20,2,44,38,31.0,23.0
2023-11-15,7,38,64,65.0,23.0
2023-06-21,10,4,86,99.36495840753093,27.0
2023-02-10,4,21,22,80.7898612649218,17.0
2024-06-23,2,38,17,67.8382109605186,14.0
2024-12-22,10,7,63,64.01500518882693,18.0
2023-06-04,5,49,44,34.51230916192923,16.0
2023-07-24,9,9,55,113.46440856427442,31.0
2023-03-28,4,24,53,34.0,11.0
2024-07-16,10,4,10,96.33875038000542,18.0
2024-08-07,1,22,13,82.86051647939607,26.0
2023-09-13,3,36,50,69.0,25.0
2023-05-19,4,47,85,81.0,13.0
2024-05-23,1,27,45,52.0,21.0
2024-04-09,8,40,78,12.0,19.0
2023-11-19,9,50,5,72.0,23.0
2023-12-18,4,16,87,79.22815871929284,24.0
2024-10-25,7,41,10,96.0,15.0
2023-07-06,5,37,13,27.53770626833563,16.0
2023-06-20,4,41,10,70.11264877413252,16.0
2024-04-18,4,13,95,69.0,23.0
2024-09-02,2,3,49,16.0,27.0
2024-06-01,10,44,37,126.6022817128042,15.0
2023-06-11,5,31,57,75.04982769984012,22.0
2023-01-23,6,35,34,62.37260426786734,16.0
2023-07-01,1,38,13,112.12824696054227,29.0
2024-09-14,1,6,27,83.0,27.0
2023-09-19,8,37,26,28.0,20.0
2023-01-30,5,28,45,75.38589506662562,25.0
2024-10-08,6,6,99,30.0,17.0
2023-05-18,3,50,53,41.0,21.0
2024-01-19,4,40,41,65.05553394838306,14.0
2024-04-11,2,43,63,38.0,19.0
2024-10-07,10,13,31,59.0,20.0
2023-05-03,7,22,62,59.0,26.0
2024-02-24,7,17,21,24.617484302494184,17.0
2024-01-19,5,49,41,87.32010152609318,28.0
2024-03-07,1,26,59,4.0,18.0
2024-02-18,9,24,59,87.72672650040627,16.0
2024-02-09,10,23,16,6.494915917809321,19.0
2024-09-29,2,2,22,58.0,19.0
2024-07-01,8,41,22,103.12942566908977,17.0
2023-11-01,5,17,3,5.0,17.0
2024-03-24,10,6,15,63.0,23.0
2023-04-09,5,29,63,22.0,21.0
2023-08-16,7,46,20,35.85696464706356,8.0
2024-10-30,6,7,28,35.0,23.0
2023-12-01,3,12,20,109.72251801370541,17.0
2023-08-10,4,20,7,10.548717534291983,18.0
2024-07-21,3,8,82,45.325807450425316,13.0
2023-08-06,2,25,31,95.00952456712626,20.0
2024-05-14,10,36,81,15.0,14.0
2023-08-20,9,36,63,14.58410279200809,26.0
2024-03-30,5,1,6,7.0,23.0
2024-06-02,3,16,73,62.572743503177584,27.0
2023-06-27,3,14,26,43.80207798079194,23.0
2024-04-10,5,37,54,44.0,22.0
2023-09-18,4,14,85,36.0,24.0
2023-12-20,1,8,51,104.75873952816438,23.0
2023-07-19,1,8,97,70.31279412803065,20.0
2024-01-12,3,45,44,77.40568113133759,22.0
2023-12-10,4,39,97,56.97555570141759,27.0
2023-01-13,4,6,82,47.35602678339339,28.0
2024-09-20,1,29,7,82.0,23.0
2024-11-02,5,39,35,78.0,29.0
2023-02-05,8,38,22,95.20195419849523,12.0
2024-02-06,8,40,76,23.279714110340024,18.0
2024-08-23,6,4,18,90.73569924610662,22.0
2023-02-25,6,23,77,46.61127839096974,17.0
2024-07-16,6,11,40,60.12182774909173,28.0
2023-08-17,10,30,72,23.514337468733554,13.0
2024-11-02,5,43,14,20.0,14.0
2023-10-20,2,45,56,49.0,25.0
2023-07-22,8,30,28,7.096390135781999,29.0
2024-01-04,7,40,19,55.48695288510621,24.0
2024-04-29,5,43,55,92.0,21.0
2023-07-08,4,10,64,71.22785690027955,27.0
2024-11-10,8,41,8,58.0,20.0
2023-02-14,6,22,90,40.921521052394034,23.0
2023-11-05,8,26,71,28.0,20.0
2023-01-27,8,12,23,93.46737431138656,17.0
2023-08-02,4,25,57,69.49167587472618,19.0
2024-09-12,2,49,42,86.0,21.0
2023-12-26,6,9,59,19.484812133921984,21.0
2024-12-07,2,39,21,55.07592006815041,25.0
2023-12-26,8,2,51,47.53364968910103,23.0
2024-01-16,7,10,32,42.880236278742885,25.0
2023-09-13,10,36,62,22.0,17.0
2024-11-14,4,33,74,25.0,17.0
2023-03-20,2,50,46,21.0,17.0
2023-12-01,5,22,52,5.084278153198382,20.0
2023-08-27,7,36,8,92.82541358362708,24.0
2023-07-16,3,18,10,33.55067239300879,23.0
2023-09-06,5,3,98,18.0,28.0
2023-07-24,9,37,34,19.923232662557645,20.0
2023-12-21,5,12,56,56.41311158298978,14.0
2024-07-27,2,14,62,56.19180393393377,24.0
2024-12-12,3,11,46,64.89069134622707,21.0
2023-03-02,1,8,87,37.0,25.0
2024-01-06,7,6,81,126.44132096859074,19.0
2023-09-27,10,25,30,79.0,17.0
2024-09-06,4,1,58,94.0,19.0
2024-10-03,3,17,67,46.0,10.0
2023-05-26,10,48,66,26.0,21.0
2023-09-28,5,44,76,50.0,20.0
2023-11-30,3,11,60,31.0,26.0
2023-02-04,7,26,94,93.6136790803469,22.0
2024-09-15,8,37,50,24.0,16.0
2023-07-18,1,35,28,34.55704708518186,19.0
2023-09-14,3,1,39,1.0,22.0
2024-08-21,3,38,47,58.03672216095553,26.0
2024-02-13,8,26,63,35.21840776269746,16.0
2023-07-24,3,14,27,82.56417653979622,21.0
2023-11-30,9,25,96,46.0,13.0
2023-12-02,2,35,56,99.23422223047524,13.0
2024-07-25,3,36,77,18.525109400957636,24.0
2023-03-31,10,7,16,23.0,12.0
2023-07-24,1,43,50,50.37829424602219,10.0
2023-12-15,10,1,71,44.66999122352301,19.0
2023-06-22,10,1,14,98.29839165410039,16.0
2024-12-11,4,17,44,38.984415965936606,21.0
2023-04-20,5,21,70,96.0,19.0
2023-03-28,4,19,84,90.0,21.0
2024-08-14,3,36,39,36.14269783869893,15.0
2023-06-03,5,32,90,37.0592357100014,22.0
2024-02-18,3,33,76,33.44070313950019,19.0
2023-03-19,3,15,77,59.0,22.0
2023-03-17,4,17,78,13.0,22.0
2023-12-22,1,31,26,46.16598639896482,23.0
2024-04-04,3,41,70,29.0,18.0
2024-08-12,2,45,3,72.95396203648545,25.0
2023-06-17,9,8,32,45.67329296032904,11.0
2023-07-09,5,7,74,89.74908312818562,25.0
2024-04-24,7,49,86,83.0,19.0
2023-07-01,2,25,97,93.54686337274498,18.0
2023-02-11,6,33,42,43.78334951108984,19.0
2023-09-10,3,47,54,23.0,14.0
2023-01-17,3,23,36,57.25643709680228,25.0
2024-08-11,1,31,76,62.31333438801752,26.0
2024-10-17,2,17,55,87.0,18.0
2023-11-22,9,34,33,44.0,28.0
2024-09-18,10,27,93,18.0,17.0
2024-06-06,8,38,50,13.61962093508954,16.0
2023-07-17,3,25,78,68.2183251369355,24.0
2024-05-21,6,20,36,42.0,21.0
2024-03-04,5,22,45,75.0,23.0
2023-06-20,9,34,17,109.31774499666692,21.0
2024-08-19,10,25,82,110.66067893611368,26.0
2023-02-10,9,47,73,30.196476270393187,16.0
2023-10-02,1,45,46,63.0,21.0
2023-10-26,5,22,90,36.0,11.0
2024-08-09,5,18,99,127.40254740178008,19.0
2024-08-13,6,40,97,58.035532596430684,23.0
2024-09-08,9,27,3,39.0,22.0
2023-06-10,6,32,9,50.89400635482941,20.0
2024-11-01,10,49,42,37.0,24.0
2024-04-18,9,48,67,67.0,14.0
2024-09-12,5,46,26,85.0,22.0
2023-12-29,5,16,86,20.531326364282453,24.0
2023-04-12,6,36,86,74.0,20.0
2024-01-23,10,44,52,67.54051381738134,20.0
2023-11-13,8,44,39,51.0,16.0
2024-12-11,10,3,50,18.14713820103284,16.0
2023-07-09,9,46,35,86.75921397874123,22.0
2023-05-25,5,15,29,96.0,5.0
2023-07-02,5,10,81,99.5110494441873,18.0
2024-09-11,3,50,5,67.0,8.0
2024-02-24,9,6,59,28.1874196213469,21.0
2023-11-03,5,2,8,59.0,13.0
2023-06-09,1,38,53,44.375869000032424,21.0
2023-10-08,3,22,11,16.0,16.0
2023-03-14,9,26,15,12.0,24.0
2023-07-04,3,17,64,9.835642703319403,19.0
2023-12-05,4,32,95,32.34255223909223,16.0
2023-08-16,4,23,90,119.55714558472233,16.0
2024-05-27,4,34,82,2.0,21.0
2024-06-26,4,4,39,81.58952912022738,23.0
2023-08-04,6,33,43,93.00094694855355,18.0
2023-10-21,5,47,63,73.0,20.0
2024-01-05,3,2,61,60.61318359191604,7.0
2024-03-04,10,20,95,89.0,24.0
2024-05-19,2,46,54,83.0,19.0
2023-05-14,8,50,39,83.0,13.0
2024-09-23,6,48,21,66.0,23.0
2023-01-22,9,2,80,82.80029107943936,22.0
2024-05-05,9,28,73,33.0,15.0
2023-09-06,5,27,61,16.0,20.0
2023-02-16,7,24,93,96.23370031635098,21.0
2024-11-14,4,32,99,87.0,18.0
2023-03-26,8,44,45,35.0,19.0
2023-05-18,2,21,42,88.0,19.0
2023-10-15,4,23,26,85.0,21.0
2024-06-16,10,26,45,104.6740128746792,11.0
2023-01-14,10,21,52,14.39137263893418,19.0
2024-10-03,4,50,55,63.0,24.0
2024-01-25,1,28,94,8.884452655015561,13.0
2023-09-13,1,22,53,82.0,20.0
2023-10-16,10,47,87,53.0,12.0
2024-05-19,1,50,98,86.0,24.0
2024-01-21,4,30,62,110.2948889827455,16.0
2023-10-29,10,17,50,98.0,23.0
2023-06-05,8,34,74,32.76828755867545,21.0
2023-09-01,8,35,77,14.0,17.0
2024-12-06,7,22,61,74.83310351118796,19.0
2024-10-14,10,26,60,22.0,19.0
2023-06-20,9,13,77,85.81701826971239,16.0
2023-07-03,3,43,53,79.31143119364086,10.0
2023-05-08,8,29,94,75.0,26.0
2024-10-03,1,27,87,74.0,14.0
2023-08-29,4,25,14,67.13258162128223,24.0
2024-05-13,4,15,78,59.0,22.0
2023-07-12,2,35,30,99.20221612193158,30.0
2024-10-27,1,32,53,9.0,15.0
2024-05-18,5,30,43,23.0,22.0
2024-02-06,6,39,97,59.49381867069115,19.0
2024-03-06,4,40,46,30.0,15.0
2024-10-24,3,47,99,37.0,16.0
2023-11-16,4,33,92,85.0,23.0
2024-07-14,6,31,13,128.64167109429505,19.0
2024-10-18,5,23,64,11.0,19.0
2024-04-17,9,34,18,60.0,20.0
2024-02-02,4,9,32,102.59271715529488,21.0
2023-05-08,4,12,26,63.0,20.0
2023-09-06,3,12,95,51.0,23.0
2024-08-17,1,21,77,35.54253048103042,17.0
2023-03-18,9,24,2,22.0,15.0
2024-02-08,6,25,46,3.7867408739321435,16.0
2023-04-09,4,32,66,66.0,23.0
2024-10-06,6,44,46,44.0,14.0
2024-05-09,4,14,34,1.0,19.0
2024-09-20,2,18,62,1.0,28.0
2024-01-16,4,27,22,42.76116538922802,19.0
2024-04-30,5,22,8,52.0,20.0
2023-04-05,9,34,59,37.0,21.0
2024-02-19,2,5,18,13.842055484562346,19.0
2024-03-17,7,22,95,56.0,23.0
2023-11-04,4,36,25,47.0,17.0
2023-01-14,6,4,42,67.83682932068801,16.0
2023-11-13,10,11,28,89.0,20.0
2023-02-21,3,29,14,28.903004118363732,20.0
2024-07-11,3,50,81,108.79493078513885,25.0
2023-01-04,3,25,46,71.5324729558909,23.0
2023-03-13,8,32,85,50.0,22.0
2024-03-03,9,33,56,74.0,23.0
2023-04-15,3,28,85,34.0,21.0
2023-03-17,4,29,46,81.0,29.0
2024-05-12,9,45,37,56.0,22.0
2023-03-15,6,41,32,14.0,27.0
2023-07-26,6,35,39,61.975886850662796,21.0
2024-08-12,4,34,76,127.53038759046002,31.0
2023-04-26,10,5,18,35.0,25.0
2023-06-19,9,4,14,81.54713387041502,21.0
2023-10-27,5,5,28,71.0,21.0
